actual_time,comp_level,event_key,key,match_number,post_result_time,predicted_time,set_number,time,winning_alliance,alliances.blue.score,alliances.red.score,score_breakdown.blue.adjustPoints,score_breakdown.blue.autoPoints,score_breakdown.blue.bay1,score_breakdown.blue.bay2,score_breakdown.blue.bay3,score_breakdown.blue.bay4,score_breakdown.blue.bay5,score_breakdown.blue.bay6,score_breakdown.blue.bay7,score_breakdown.blue.bay8,score_breakdown.blue.cargoPoints,score_breakdown.blue.completeRocketRankingPoint,score_breakdown.blue.completedRocketFar,score_breakdown.blue.completedRocketNear,score_breakdown.blue.endgameRobot1,score_breakdown.blue.endgameRobot2,score_breakdown.blue.endgameRobot3,score_breakdown.blue.foulCount,score_breakdown.blue.foulPoints,score_breakdown.blue.habClimbPoints,score_breakdown.blue.habDockingRankingPoint,score_breakdown.blue.habLineRobot1,score_breakdown.blue.habLineRobot2,score_breakdown.blue.habLineRobot3,score_breakdown.blue.hatchPanelPoints,score_breakdown.blue.lowLeftRocketFar,score_breakdown.blue.lowLeftRocketNear,score_breakdown.blue.lowRightRocketFar,score_breakdown.blue.lowRightRocketNear,score_breakdown.blue.midLeftRocketFar,score_breakdown.blue.midLeftRocketNear,score_breakdown.blue.midRightRocketFar,score_breakdown.blue.midRightRocketNear,score_breakdown.blue.preMatchBay1,score_breakdown.blue.preMatchBay2,score_breakdown.blue.preMatchBay3,score_breakdown.blue.preMatchBay6,score_breakdown.blue.preMatchBay7,score_breakdown.blue.preMatchBay8,score_breakdown.blue.preMatchLevelRobot1,score_breakdown.blue.preMatchLevelRobot2,score_breakdown.blue.preMatchLevelRobot3,score_breakdown.blue.rp,score_breakdown.blue.sandStormBonusPoints,score_breakdown.blue.techFoulCount,score_breakdown.blue.teleopPoints,score_breakdown.blue.topLeftRocketFar,score_breakdown.blue.topLeftRocketNear,score_breakdown.blue.topRightRocketFar,score_breakdown.blue.topRightRocketNear,score_breakdown.blue.totalPoints,score_breakdown.red.adjustPoints,score_breakdown.red.autoPoints,score_breakdown.red.bay1,score_breakdown.red.bay2,score_breakdown.red.bay3,score_breakdown.red.bay4,score_breakdown.red.bay5,score_breakdown.red.bay6,score_breakdown.red.bay7,score_breakdown.red.bay8,score_breakdown.red.cargoPoints,score_breakdown.red.completeRocketRankingPoint,score_breakdown.red.completedRocketFar,score_breakdown.red.completedRocketNear,score_breakdown.red.endgameRobot1,score_breakdown.red.endgameRobot2,score_breakdown.red.endgameRobot3,score_breakdown.red.foulCount,score_breakdown.red.foulPoints,score_breakdown.red.habClimbPoints,score_breakdown.red.habDockingRankingPoint,score_breakdown.red.habLineRobot1,score_breakdown.red.habLineRobot2,score_breakdown.red.habLineRobot3,score_breakdown.red.hatchPanelPoints,score_breakdown.red.lowLeftRocketFar,score_breakdown.red.lowLeftRocketNear,score_breakdown.red.lowRightRocketFar,score_breakdown.red.lowRightRocketNear,score_breakdown.red.midLeftRocketFar,score_breakdown.red.midLeftRocketNear,score_breakdown.red.midRightRocketFar,score_breakdown.red.midRightRocketNear,score_breakdown.red.preMatchBay1,score_breakdown.red.preMatchBay2,score_breakdown.red.preMatchBay3,score_breakdown.red.preMatchBay6,score_breakdown.red.preMatchBay7,score_breakdown.red.preMatchBay8,score_breakdown.red.preMatchLevelRobot1,score_breakdown.red.preMatchLevelRobot2,score_breakdown.red.preMatchLevelRobot3,score_breakdown.red.rp,score_breakdown.red.sandStormBonusPoints,score_breakdown.red.techFoulCount,score_breakdown.red.teleopPoints,score_breakdown.red.topLeftRocketFar,score_breakdown.red.topLeftRocketNear,score_breakdown.red.topRightRocketFar,score_breakdown.red.topRightRocketNear,score_breakdown.red.totalPoints,blue.robot1,blue.robot2,blue.robot3,red.robot1,red.robot2,red.robot3,district
1551579135,qm,2019wamou,2019wamou_qm36,36,1551579445,1551579241,1,1551575460,blue,48,46,0,15,PanelAndCargo,PanelAndCargo,PanelAndCargo,Panel,Panel,None,None,None,9,FALSE,FALSE,FALSE,HabLevel1,HabLevel1,HabLevel3,1,0,18,TRUE,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,6,None,Panel,None,None,None,None,None,None,Panel,Panel,Panel,Cargo,Cargo,Cargo,HabLevel2,HabLevel1,HabLevel2,3,15,0,33,None,None,None,None,48,0,12,Panel,Panel,Panel,PanelAndCargo,Panel,Panel,None,None,3,FALSE,FALSE,FALSE,HabLevel1,HabLevel3,HabLevel1,0,3,18,TRUE,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,10,None,None,Panel,None,None,Panel,None,None,Panel,Panel,Panel,Cargo,Cargo,Cargo,HabLevel1,HabLevel2,HabLevel1,1,12,0,31,None,None,None,None,46,frc4180,frc2903,frc5803,frc4089,frc1983,frc4309,pnw
1551579731,qm,2019wamou,2019wamou_qm37,37,1551579923,1551579843,1,1551575880,red,29,42,0,9,Panel,Panel,Panel,PanelAndCargo,None,Panel,Panel,Panel,3,FALSE,FALSE,FALSE,None,HabLevel1,HabLevel1,1,3,6,FALSE,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,8,None,Panel,None,None,None,Panel,None,None,Panel,Panel,Panel,Panel,Panel,Panel,HabLevel1,HabLevel1,HabLevel1,0,9,0,17,None,Panel,None,None,29,0,15,None,None,None,PanelAndCargo,Panel,None,None,None,3,FALSE,FALSE,FALSE,HabLevel1,HabLevel3,None,1,3,15,TRUE,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,6,None,Panel,None,None,None,None,None,None,Cargo,Cargo,Cargo,Cargo,Cargo,Cargo,HabLevel2,HabLevel2,HabLevel1,3,15,0,24,None,None,None,None,42,frc4682,frc2930,frc4579,frc3826,frc360,frc949,pnw
1551580205,qm,2019wamou,2019wamou_qm38,38,1551580483,1551580322,1,1551577200,red,35,48,0,15,Panel,None,None,None,None,PanelAndCargo,PanelAndCargo,PanelAndCargo,9,FALSE,FALSE,FALSE,HabLevel1,None,HabLevel2,3,0,9,FALSE,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,2,Panel,None,None,None,None,None,None,None,Panel,Cargo,Cargo,Panel,Panel,Panel,HabLevel1,HabLevel2,HabLevel2,0,15,0,20,None,None,None,None,35,0,15,None,Panel,Panel,None,None,PanelAndCargo,PanelAndCargo,PanelAndCargo,12,FALSE,FALSE,FALSE,None,HabLevel1,HabLevel1,0,9,6,FALSE,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,6,None,None,PanelAndCargo,None,None,None,None,None,Cargo,Cargo,Cargo,Panel,Panel,Panel,HabLevel2,HabLevel1,HabLevel2,2,15,0,24,None,None,None,None,48,frc3663,frc4469,frc2605,frc3219,frc3049,frc2928,pnw
1551580736,qm,2019wamou,2019wamou_qm39,39,1551580995,1551580803,1,1551577620,blue,30,28,0,9,Panel,PanelAndCargo,PanelAndCargo,None,None,Panel,None,None,6,FALSE,FALSE,FALSE,HabLevel1,HabLevel1,None,0,3,6,FALSE,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,None,6,Panel,None,None,None,Panel,None,None,None,Panel,Panel,Panel,Panel,Cargo,Cargo,HabLevel2,HabLevel1,HabLevel2,2,9,0,18,Panel,None,None,None,30,0,9,Panel,Panel,Panel,None,None,PanelAndCargo,None,None,3,FALSE,FALSE,FALSE,None,HabLevel1,HabLevel1,1,0,6,FALSE,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,10,None,Panel,None,Panel,None,Panel,None,None,Panel,Panel,Panel,Cargo,Cargo,Cargo,HabLevel1,HabLevel1,HabLevel1,0,9,0,19,None,Panel,None,None,28,frc4512,frc3268,frc4683,frc5683,frc7627,frc3786,pnw
1551558659,qm,2019wamou,2019wamou_qm4,4,1551558840,1551558662,1,1551556500,red,17,42,0,6,Panel,Panel,Panel,None,PanelAndCargo,None,None,PanelAndCargo,6,FALSE,FALSE,FALSE,HabLevel1,None,None,1,0,3,FALSE,CrossedHabLineInSandstorm,CrossedHabLineInTeleop,None,2,None,None,None,None,None,None,None,None,Panel,Panel,Panel,Cargo,Cargo,Panel,HabLevel2,HabLevel2,HabLevel1,0,6,0,11,None,None,None,None,17,0,15,None,None,None,Panel,PanelAndCargo,Panel,Panel,None,3,FALSE,FALSE,FALSE,HabLevel1,HabLevel1,HabLevel1,0,3,9,FALSE,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,12,None,Panel,Panel,None,None,None,Panel,None,Cargo,Cargo,Cargo,Cargo,Panel,Cargo,HabLevel2,HabLevel1,HabLevel2,2,15,0,24,None,None,None,None,42,frc2928,frc4180,frc1318,frc4512,frc4513,frc3826,pnw
1551581263,qm,2019wamou,2019wamou_qm40,40,1551581448,1551581289,1,1551578040,blue,59,58,0,9,PanelAndCargo,PanelAndCargo,PanelAndCargo,Panel,None,PanelAndCargo,PanelAndCargo,PanelAndCargo,18,FALSE,FALSE,FALSE,HabLevel1,HabLevel3,HabLevel1,0,0,18,TRUE,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,14,Panel,Panel,Panel,None,None,None,None,None,Cargo,Cargo,Cargo,Panel,Panel,Panel,HabLevel1,HabLevel1,HabLevel1,3,9,0,50,None,None,None,None,59,0,12,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,27,FALSE,FALSE,FALSE,HabLevel2,None,HabLevel1,0,0,9,FALSE,CrossedHabLineInSandstorm,None,CrossedHabLineInSandstorm,10,None,None,PanelAndCargo,None,None,None,None,None,Cargo,Cargo,Panel,Panel,Panel,Panel,HabLevel2,HabLevel2,HabLevel2,0,12,0,46,None,None,None,None,58,frc1318,frc2910,frc4579,frc2147,frc4173,frc2930,pnw
1551581738,qm,2019wamou,2019wamou_qm41,41,1551581915,1551581823,1,1551578460,blue,37,28,0,12,None,None,None,Panel,Panel,Panel,None,None,0,FALSE,FALSE,FALSE,HabLevel2,None,HabLevel1,0,0,9,FALSE,CrossedHabLineInSandstorm,None,CrossedHabLineInSandstorm,16,Panel,None,None,Panel,Panel,None,None,Panel,Cargo,Cargo,Cargo,Cargo,Cargo,Cargo,HabLevel2,None,HabLevel2,2,12,0,25,None,None,None,Panel,37,0,12,Panel,PanelAndCargo,Panel,None,None,None,Panel,Panel,3,FALSE,FALSE,FALSE,HabLevel1,HabLevel1,HabLevel1,0,0,9,FALSE,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,4,Panel,None,Panel,None,None,None,None,None,Panel,Panel,Panel,Cargo,Panel,Panel,HabLevel1,HabLevel2,HabLevel1,0,12,0,16,None,None,None,None,28,frc3238,frc949,frc4512,frc2903,frc2605,frc4682,pnw
1551582186,qm,2019wamou,2019wamou_qm42,42,1551582367,1551582302,1,1551578880,red,42,58,0,12,PanelAndCargo,PanelAndCargo,PanelAndCargo,None,None,PanelAndCargo,PanelAndCargo,PanelAndCargo,18,FALSE,FALSE,FALSE,HabLevel1,HabLevel1,None,0,0,6,FALSE,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,6,None,None,None,Panel,None,None,None,Panel,Panel,Panel,Panel,Panel,Panel,Panel,HabLevel2,HabLevel1,HabLevel1,0,12,0,30,None,None,None,Panel,42,0,15,Panel,PanelAndCargo,PanelAndCargo,PanelAndCargo,None,PanelAndCargo,PanelAndCargo,PanelAndCargo,21,FALSE,FALSE,FALSE,HabLevel1,HabLevel3,HabLevel1,0,0,18,TRUE,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,4,None,None,None,PanelAndCargo,None,None,None,None,Panel,Panel,Panel,Panel,Panel,Panel,HabLevel2,HabLevel1,HabLevel2,3,15,0,43,None,None,None,None,58,frc3268,frc1318,frc4089,frc2928,frc4469,frc3812,pnw
1551582606,qm,2019wamou,2019wamou_qm43,43,1551582786,1551582721,1,1551579300,blue,51,25,0,12,None,Panel,PanelAndCargo,Panel,PanelAndCargo,Panel,None,Panel,6,FALSE,FALSE,FALSE,HabLevel1,HabLevel3,HabLevel2,2,0,21,TRUE,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,12,None,None,Panel,Panel,None,None,None,None,Cargo,Cargo,Panel,Cargo,Cargo,Panel,HabLevel1,HabLevel1,HabLevel2,3,12,1,39,None,None,None,None,51,0,6,None,None,None,None,None,None,None,None,0,FALSE,FALSE,FALSE,None,HabLevel1,HabLevel1,0,16,3,FALSE,None,CrossedHabLineInSandstorm,None,0,None,None,None,None,None,None,None,None,Cargo,Cargo,Cargo,Cargo,Cargo,Cargo,None,HabLevel2,HabLevel1,0,6,0,3,None,None,None,None,25,frc4309,frc5295,frc2147,frc3219,frc4180,frc5683,pnw
1551583030,qm,2019wamou,2019wamou_qm44,44,1551583206,1551583082,1,1551579720,blue,35,28,0,9,None,None,None,None,None,PanelAndCargo,PanelAndCargo,Panel,6,FALSE,FALSE,FALSE,HabLevel1,HabLevel3,HabLevel1,0,0,18,TRUE,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,CrossedHabLineInTeleop,2,Panel,None,None,None,None,None,None,None,Cargo,Cargo,Cargo,Panel,Panel,Panel,HabLevel1,HabLevel2,HabLevel2,3,9,0,26,None,None,None,None,35,0,9,Panel,Panel,Panel,None,None,PanelAndCargo,PanelAndCargo,PanelAndCargo,9,FALSE,FALSE,FALSE,HabLevel1,HabLevel1,None,0,0,6,FALSE,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,None,4,None,Panel,None,None,None,Panel,None,None,Panel,Panel,Panel,Panel,Panel,Panel,HabLevel2,HabLevel1,None,0,9,0,19,None,None,None,None,28,frc3049,frc5803,frc4683,frc3786,frc1778,frc3826,pnw
1551583444,qm,2019wamou,2019wamou_qm45,45,1551583640,1551583564,1,1551580140,red,48,59,0,15,None,None,Panel,PanelAndCargo,Panel,Panel,Panel,Panel,3,FALSE,FALSE,FALSE,HabLevel1,HabLevel1,HabLevel3,2,0,18,TRUE,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,12,Panel,None,Panel,None,Panel,None,None,None,Cargo,Cargo,Cargo,Panel,Panel,Panel,HabLevel2,HabLevel1,HabLevel2,1,15,0,33,None,None,None,None,48,0,9,None,None,None,None,None,PanelAndCargo,PanelAndCargo,PanelAndCargo,15,FALSE,FALSE,FALSE,HabLevel1,HabLevel2,HabLevel3,0,6,15,TRUE,CrossedHabLineInSandstorm,None,CrossedHabLineInSandstorm,14,None,PanelAndCargo,Panel,PanelAndCargo,None,Panel,None,Panel,Cargo,Cargo,Cargo,Panel,Panel,Panel,HabLevel2,HabLevel2,HabLevel1,3,9,0,44,None,Panel,None,Panel,59,frc2980,frc7627,frc360,frc1983,frc4173,frc2910,pnw
1551583965,qm,2019wamou,2019wamou_qm46,46,1551584168,1551584047,1,1551580560,blue,45,20,0,12,Panel,Panel,Panel,Panel,Panel,PanelAndCargo,Panel,Panel,9,FALSE,FALSE,FALSE,HabLevel1,HabLevel1,HabLevel1,0,3,9,FALSE,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,12,None,PanelAndCargo,Panel,PanelAndCargo,None,None,None,Panel,Panel,Panel,Panel,Panel,Panel,Panel,HabLevel2,HabLevel1,HabLevel1,2,12,0,30,None,None,None,None,45,0,6,Panel,None,Panel,None,PanelAndCargo,None,None,Panel,3,FALSE,FALSE,FALSE,None,HabLevel1,HabLevel2,1,0,3,FALSE,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,None,8,Panel,None,None,None,None,None,None,None,Panel,Cargo,Cargo,Cargo,Cargo,Panel,HabLevel1,HabLevel1,HabLevel2,0,6,0,14,None,Panel,None,None,20,frc3663,frc1778,frc5683,frc4513,frc4089,frc2605,pnw
1551584364,qm,2019wamou,2019wamou_qm47,47,1551584551,1551584432,1,1551580980,red,50,61,0,12,Panel,PanelAndCargo,Panel,None,None,PanelAndCargo,PanelAndCargo,PanelAndCargo,12,FALSE,FALSE,FALSE,HabLevel3,HabLevel1,HabLevel1,0,0,18,TRUE,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,8,Panel,None,None,Panel,Panel,None,None,Panel,Panel,Panel,Panel,Panel,Panel,Panel,HabLevel2,HabLevel1,HabLevel1,1,12,0,38,None,None,None,None,50,0,12,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,None,PanelAndCargo,Panel,Panel,21,FALSE,FALSE,FALSE,HabLevel2,HabLevel1,HabLevel1,0,0,12,FALSE,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,16,PanelAndCargo,Panel,PanelAndCargo,None,Panel,Panel,Panel,None,Panel,Panel,Panel,Panel,Panel,Panel,HabLevel1,HabLevel1,HabLevel2,2,12,0,49,None,Panel,None,None,61,frc5803,frc4682,frc7627,frc1318,frc2980,frc4173,pnw
1551584758,qm,2019wamou,2019wamou_qm48,48,1551585023,1551584826,1,1551581400,red,28,54,0,9,None,None,PanelAndCargo,Panel,None,None,None,None,3,FALSE,FALSE,FALSE,HabLevel1,HabLevel1,HabLevel2,4,0,12,FALSE,CrossedHabLineInTeleop,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,4,None,None,None,Panel,None,None,None,None,Cargo,Cargo,Panel,Cargo,Cargo,Cargo,HabLevel2,HabLevel1,HabLevel2,0,9,0,19,None,None,None,None,28,0,15,Panel,Panel,Panel,PanelAndCargo,None,PanelAndCargo,Panel,Panel,6,FALSE,FALSE,FALSE,HabLevel3,HabLevel1,None,0,12,15,TRUE,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,6,None,None,None,None,Panel,Panel,None,None,Panel,Panel,Panel,Panel,Panel,Panel,HabLevel2,HabLevel1,HabLevel2,3,15,0,27,None,None,None,None,54,frc4683,frc3219,frc2147,frc360,frc3238,frc2928,pnw
1551585319,qm,2019wamou,2019wamou_qm49,49,1551585515,1551585421,1,1551581820,blue,62,58,0,12,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,Panel,None,None,18,FALSE,FALSE,FALSE,None,HabLevel3,HabLevel1,0,3,15,TRUE,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,14,Panel,Panel,PanelAndCargo,Panel,None,None,None,None,Panel,Panel,Panel,Cargo,Cargo,Cargo,HabLevel1,HabLevel2,HabLevel1,3,12,0,47,None,None,None,None,62,0,15,Panel,PanelAndCargo,PanelAndCargo,PanelAndCargo,None,PanelAndCargo,PanelAndCargo,None,15,FALSE,FALSE,FALSE,HabLevel1,HabLevel1,HabLevel3,1,0,18,TRUE,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,10,Panel,Panel,None,None,Panel,Panel,None,None,Panel,Panel,Panel,Panel,Panel,Cargo,HabLevel1,HabLevel2,HabLevel2,1,15,0,43,None,None,None,None,58,frc4309,frc3826,frc2930,frc4512,frc5295,frc4469,pnw
1551559235,qm,2019wamou,2019wamou_qm5,5,1551559539,1551559328,1,1551557040,red,9,22,0,0,Panel,PanelAndCargo,Panel,None,None,Panel,Panel,Panel,3,TRUE,FALSE,FALSE,None,HabLevel1,None,1,3,3,FALSE,None,CrossedHabLineInTeleop,None,0,None,None,None,None,None,None,None,None,Panel,Panel,Panel,Panel,Panel,Panel,HabLevel1,HabLevel2,None,1,0,0,6,None,None,None,None,9,0,6,None,None,None,None,None,PanelAndCargo,None,None,6,FALSE,FALSE,FALSE,HabLevel1,None,HabLevel1,1,3,3,FALSE,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,None,4,PanelAndCargo,None,Panel,None,None,None,None,None,Cargo,Cargo,Cargo,Panel,Cargo,Cargo,HabLevel1,HabLevel1,HabLevel2,2,6,0,13,None,None,None,None,22,frc5295,frc3663,frc949,frc4579,frc3786,frc2980,pnw
1551585742,qm,2019wamou,2019wamou_qm50,50,1551585923,1551585783,1,1551582240,red,11,68,0,6,None,None,None,None,None,Panel,Panel,Panel,0,FALSE,FALSE,FALSE,None,None,HabLevel1,1,0,3,FALSE,CrossedHabLineInTeleop,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,2,None,None,None,Panel,None,None,None,None,Cargo,Cargo,Cargo,Panel,Panel,Panel,HabLevel1,HabLevel1,HabLevel1,0,6,0,5,None,None,None,None,11,0,12,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,Panel,PanelAndCargo,PanelAndCargo,PanelAndCargo,21,FALSE,FALSE,FALSE,HabLevel3,HabLevel1,HabLevel1,0,3,18,TRUE,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,14,Panel,Panel,None,None,None,None,None,None,Cargo,Cargo,Cargo,Panel,Panel,Panel,HabLevel1,HabLevel1,HabLevel2,3,12,0,53,None,None,None,None,68,frc949,frc2903,frc4513,frc2910,frc3049,frc3268,pnw
1551586118,qm,2019wamou,2019wamou_qm51,51,1551586357,1551586200,1,1551582660,red,46,48,0,15,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,None,Panel,Panel,Panel,12,FALSE,FALSE,FALSE,HabLevel1,None,HabLevel3,0,0,15,TRUE,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,4,Panel,None,None,None,None,None,None,None,Panel,Panel,Panel,Panel,Panel,Panel,HabLevel2,HabLevel1,HabLevel2,1,15,0,31,None,None,None,None,46,0,15,PanelAndCargo,PanelAndCargo,PanelAndCargo,Panel,Panel,PanelAndCargo,PanelAndCargo,PanelAndCargo,18,FALSE,FALSE,FALSE,HabLevel1,HabLevel1,HabLevel1,0,0,9,FALSE,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,6,None,None,Panel,None,None,None,None,None,Panel,Panel,Panel,Panel,Panel,Panel,HabLevel2,HabLevel1,HabLevel2,2,15,0,33,None,None,None,None,48,frc3786,frc4180,frc1983,frc3812,frc4579,frc3663,pnw
1551586547,qm,2019wamou,2019wamou_qm52,52,1551586736,1551586621,1,1551583080,red,30,63,0,12,None,None,None,None,None,PanelAndCargo,None,None,9,FALSE,FALSE,FALSE,None,HabLevel1,None,1,0,3,FALSE,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,6,PanelAndCargo,None,PanelAndCargo,None,None,None,None,None,Cargo,Cargo,Cargo,Cargo,Cargo,Cargo,HabLevel1,HabLevel2,HabLevel1,0,12,0,18,None,None,None,None,30,0,15,PanelAndCargo,PanelAndCargo,PanelAndCargo,Panel,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,21,FALSE,FALSE,FALSE,HabLevel1,HabLevel2,HabLevel1,0,3,12,FALSE,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,12,None,Panel,None,None,Panel,Panel,Panel,None,Panel,Panel,Panel,Panel,Panel,Panel,HabLevel2,HabLevel1,HabLevel2,2,15,0,45,None,None,None,None,63,frc5683,frc3826,frc3049,frc2980,frc2930,frc3238,pnw
1551586970,qm,2019wamou,2019wamou_qm53,53,1551587143,1551587044,1,1551583500,blue,28,24,0,15,None,None,None,None,Panel,None,None,None,0,FALSE,FALSE,FALSE,HabLevel1,HabLevel1,HabLevel1,0,0,9,FALSE,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,4,None,None,None,Panel,None,None,None,None,Cargo,Cargo,Cargo,Cargo,Cargo,Cargo,HabLevel2,HabLevel2,HabLevel1,2,15,0,13,None,None,None,None,28,0,9,Panel,Panel,Panel,None,None,PanelAndCargo,Panel,Panel,3,FALSE,FALSE,FALSE,HabLevel3,None,None,0,0,12,FALSE,CrossedHabLineInSandstorm,CrossedHabLineInTeleop,CrossedHabLineInSandstorm,0,None,None,None,None,None,None,None,None,Panel,Panel,Panel,Panel,Panel,Panel,HabLevel2,HabLevel2,HabLevel1,0,9,0,15,None,None,None,None,24,frc3786,frc4512,frc4309,frc360,frc4173,frc1778,pnw
1551587346,qm,2019wamou,2019wamou_qm54,54,1551587537,1551587415,1,1551583920,blue,48,38,0,12,PanelAndCargo,PanelAndCargo,Panel,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,21,FALSE,FALSE,FALSE,HabLevel1,HabLevel1,HabLevel1,0,0,9,FALSE,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,6,None,None,None,None,None,None,None,None,Panel,Panel,Cargo,Panel,Panel,Panel,HabLevel1,HabLevel2,HabLevel1,2,12,0,36,None,None,None,None,48,0,9,None,None,None,PanelAndCargo,None,Panel,None,None,3,FALSE,FALSE,FALSE,HabLevel3,HabLevel1,HabLevel1,0,0,18,TRUE,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,8,None,Panel,Panel,None,None,None,None,None,Cargo,Cargo,Cargo,Cargo,Cargo,Cargo,HabLevel1,HabLevel1,HabLevel1,1,9,0,29,None,None,None,None,38,frc3219,frc3663,frc7627,frc4089,frc2903,frc4579,pnw
1551587773,qm,2019wamou,2019wamou_qm55,55,1551587991,1551587791,1,1551584340,blue,41,38,0,15,Panel,Panel,PanelAndCargo,None,Panel,None,None,Panel,3,FALSE,FALSE,FALSE,HabLevel1,HabLevel2,HabLevel2,0,0,15,TRUE,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,8,None,None,None,Panel,None,None,None,None,Cargo,Cargo,Panel,Cargo,Cargo,Panel,HabLevel1,HabLevel2,HabLevel2,3,15,0,26,None,None,None,None,41,0,15,Panel,None,None,None,PanelAndCargo,PanelAndCargo,Panel,Panel,6,FALSE,FALSE,FALSE,None,HabLevel1,HabLevel3,0,0,15,TRUE,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,2,None,None,None,None,None,None,None,None,Panel,Cargo,Cargo,Panel,Panel,Panel,HabLevel2,HabLevel1,HabLevel2,1,15,0,23,None,None,None,None,38,frc949,frc2605,frc2147,frc4180,frc4513,frc4469,pnw
1551588192,qm,2019wamou,2019wamou_qm56,56,1551588371,1551588215,1,1551584760,blue,68,57,0,15,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,None,None,None,21,FALSE,FALSE,FALSE,None,HabLevel1,HabLevel3,0,3,15,TRUE,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,14,None,PanelAndCargo,Panel,PanelAndCargo,Panel,None,None,None,Panel,Panel,Panel,Cargo,Cargo,Cargo,HabLevel2,HabLevel2,HabLevel1,3,15,0,50,Panel,None,None,None,68,0,15,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,24,FALSE,FALSE,FALSE,HabLevel2,HabLevel1,HabLevel1,1,0,12,FALSE,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,6,None,None,Panel,None,None,None,None,None,Panel,Panel,Panel,Panel,Panel,Panel,HabLevel2,HabLevel1,HabLevel2,0,15,0,42,None,None,None,None,57,frc4682,frc2928,frc2910,frc3812,frc5295,frc5803,pnw
